Run=1 T=0.100K BTarget=18.00T Rate=0.15T/min Mangle=26.43 deg
Field(T)	Vx1	Vy1	Vx2	Vy2	Tcx	TRox	Time(mins)	MField(T)
 1.52010000000000E+0001	 8.34662000000000E-0003	-1.88924000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64400000000000E-0001	 3.09000000000000E-0001	 1.01997547937889E+0002	 1.52235000000000E+0001
 1.52046000000000E+0001	 8.32278000000000E-0003	-1.88447000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64400000000000E-0001	 3.09000000000000E-0001	 1.02021632744757E+0002	 1.52271000000000E+0001
 1.52082000000000E+0001	 8.31228000000000E-0003	-1.87970000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64400000000000E-0001	 3.09700000000000E-0001	 1.02045718873953E+0002	 1.52307000000000E+0001
 1.52119000000000E+0001	 8.30847000000000E-0003	-1.88256000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64400000000000E-0001	 3.09200000000000E-0001	 1.02069869205909E+0002	 1.52344000000000E+0001
 1.52154000000000E+0001	 8.31515000000000E-0003	-1.88351000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64400000000000E-0001	 3.09200000000000E-0001	 1.02093837522180E+0002	 1.52379000000000E+0001
 1.52190000000000E+0001	 8.33040000000000E-0003	-1.88638000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64400000000000E-0001	 3.09200000000000E-0001	 1.02117805279721E+0002	 1.52415000000000E+0001
 1.52226000000000E+0001	 8.34662000000000E-0003	-1.88924000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64500000000000E-0001	 3.09000000000000E-0001	 1.02141740416728E+0002	 1.52451000000000E+0001
 1.52262000000000E+0001	 8.36951000000000E-0003	-1.90068000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64500000000000E-0001	 3.09000000000000E-0001	 1.02165758371524E+0002	 1.52487000000000E+0001
 1.52299000000000E+0001	 8.39525000000000E-0003	-1.90736000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64500000000000E-0001	 3.09100000000000E-0001	 1.02189893203372E+0002	 1.52524000000000E+0001
 1.52335000000000E+0001	 8.43436000000000E-0003	-1.91403000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.64500000000000E-0001	 3.09300000000000E-0001	 1.02213894792029E+0002	 1.52560000000000E+0001
 1.52370000000000E+0001	 8.47727000000000E-0003	-1.92548000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.64500000000000E-0001	 3.09100000000000E-0001	 1.02237864300257E+0002	 1.52595000000000E+0001
 1.52407000000000E+0001	 8.52495000000000E-0003	-1.93406000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64500000000000E-0001	 3.09600000000000E-0001	 1.02261914396010E+0002	 1.52632000000000E+0001
 1.52443000000000E+0001	 8.57741000000000E-0003	-1.94646000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.64500000000000E-0001	 3.09200000000000E-0001	 1.02285899395034E+0002	 1.52668000000000E+0001
 1.52479000000000E+0001	 8.62986000000000E-0003	-1.96077000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64500000000000E-0001	 3.09000000000000E-0001	 1.02310017399790E+0002	 1.52704000000000E+0001
 1.52515000000000E+0001	 8.69185000000000E-0003	-1.97412000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64500000000000E-0001	 3.08800000000000E-0001	 1.02334118800946E+0002	 1.52740000000000E+0001
 1.52551000000000E+0001	 8.76147000000000E-0003	-1.98747000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.09100000000000E-0001	 1.02358138185160E+0002	 1.52776000000000E+0001
 1.52587000000000E+0001	 8.82632000000000E-0003	-2.00559000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.08900000000000E-0001	 1.02382221641763E+0002	 1.52812000000000E+0001
 1.52624000000000E+0001	 8.88735000000000E-0003	-2.02276000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64500000000000E-0001	 3.08900000000000E-0001	 1.02406506632360E+0002	 1.52849000000000E+0001
 1.52660000000000E+0001	 8.94457000000000E-0003	-2.03325000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.64500000000000E-0001	 3.09100000000000E-0001	 1.02430491803660E+0002	 1.52885000000000E+0001
 1.52696000000000E+0001	 8.99798000000000E-0003	-2.04660000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.08800000000000E-0001	 1.02454459752100E+0002	 1.52921000000000E+0001
 1.52732000000000E+0001	 9.04471000000000E-0003	-2.06091000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.08800000000000E-0001	 1.02478479117690E+0002	 1.52957000000000E+0001
 1.52770000000000E+0001	 9.07904000000000E-0003	-2.06949000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.64600000000000E-0001	 3.09100000000000E-0001	 1.02504229587838E+0002	 1.52995000000000E+0001
 1.52806000000000E+0001	 9.09239000000000E-0003	-2.07044000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64600000000000E-0001	 3.09000000000000E-0001	 1.02528364219474E+0002	 1.53031000000000E+0001
 1.52842000000000E+0001	 9.10288000000000E-0003	-2.07235000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.09000000000000E-0001	 1.02552366022311E+0002	 1.53067000000000E+0001
 1.52878000000000E+0001	 9.10002000000000E-0003	-2.07140000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.09100000000000E-0001	 1.02576351868743E+0002	 1.53103000000000E+0001
 1.52914000000000E+0001	 9.09811000000000E-0003	-2.07044000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64600000000000E-0001	 3.09000000000000E-0001	 1.02600435492965E+0002	 1.53139000000000E+0001
 1.52951000000000E+0001	 9.07141000000000E-0003	-2.06663000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64700000000000E-0001	 3.08700000000000E-0001	 1.02624621518470E+0002	 1.53176000000000E+0001
 1.52987000000000E+0001	 9.04948000000000E-0003	-2.06091000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64800000000000E-0001	 3.08900000000000E-0001	 1.02648689903325E+0002	 1.53212000000000E+0001
 1.53023000000000E+0001	 9.02468000000000E-0003	-2.05137000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64800000000000E-0001	 3.08800000000000E-0001	 1.02672706712724E+0002	 1.53248000000000E+0001
 1.53059000000000E+0001	 9.00275000000000E-0003	-2.04660000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64700000000000E-0001	 3.08900000000000E-0001	 1.02696641630896E+0002	 1.53284000000000E+0001
 1.53095000000000E+0001	 8.97413000000000E-0003	-2.04565000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64700000000000E-0001	 3.08700000000000E-0001	 1.02720627714788E+0002	 1.53320000000000E+0001
 1.53131000000000E+0001	 8.94076000000000E-0003	-2.03325000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64700000000000E-0001	 3.09100000000000E-0001	 1.02744829110031E+0002	 1.53356000000000E+0001
 1.53167000000000E+0001	 8.91024000000000E-0003	-2.02467000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64800000000000E-0001	 3.08700000000000E-0001	 1.02768845598160E+0002	 1.53392000000000E+0001
 1.53203000000000E+0001	 8.87591000000000E-0003	-2.01894000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64800000000000E-0001	 3.08800000000000E-0001	 1.02792847643112E+0002	 1.53428000000000E+0001
 1.53239000000000E+0001	 8.83967000000000E-0003	-2.01036000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64900000000000E-0001	 3.08900000000000E-0001	 1.02816866850395E+0002	 1.53464000000000E+0001
 1.53275000000000E+0001	 8.80247000000000E-0003	-1.99987000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64800000000000E-0001	 3.08600000000000E-0001	 1.02840835231852E+0002	 1.53500000000000E+0001
 1.53311000000000E+0001	 8.76814000000000E-0003	-1.99224000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64900000000000E-0001	 3.08600000000000E-0001	 1.02865036440851E+0002	 1.53536000000000E+0001
 1.53347000000000E+0001	 8.72618000000000E-0003	-1.98080000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64800000000000E-0001	 3.08900000000000E-0001	 1.02888971521985E+0002	 1.53572000000000E+0001
 1.53383000000000E+0001	 8.69375000000000E-0003	-1.97317000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64800000000000E-0001	 3.09000000000000E-0001	 1.02912906118887E+0002	 1.53608000000000E+0001
 1.53419000000000E+0001	 8.65752000000000E-0003	-1.96935000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64900000000000E-0001	 3.08800000000000E-0001	 1.02936889972515E+0002	 1.53644000000000E+0001
 1.53455000000000E+0001	 8.62414000000000E-0003	-1.95695000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64900000000000E-0001	 3.09100000000000E-0001	 1.02960874571116E+0002	 1.53680000000000E+0001
 1.53492000000000E+0001	 8.60125000000000E-0003	-1.95123000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64900000000000E-0001	 3.08500000000000E-0001	 1.02985159598962E+0002	 1.53717000000000E+0001
 1.53528000000000E+0001	 8.57359000000000E-0003	-1.94932000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64900000000000E-0001	 3.08800000000000E-0001	 1.03009160805819E+0002	 1.53753000000000E+0001
 1.53564000000000E+0001	 8.55929000000000E-0003	-1.94264000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64900000000000E-0001	 3.09000000000000E-0001	 1.03033362433866E+0002	 1.53789000000000E+0001
 1.53600000000000E+0001	 8.54594000000000E-0003	-1.93978000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.64900000000000E-0001	 3.08900000000000E-0001	 1.03057397481151E+0002	 1.53825000000000E+0001
 1.53636000000000E+0001	 8.54498000000000E-0003	-1.93692000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.64900000000000E-0001	 3.08800000000000E-0001	 1.03081465572672E+0002	 1.53861000000000E+0001
 1.53672000000000E+0001	 8.54212000000000E-0003	-1.93787000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65000000000000E-0001	 3.08900000000000E-0001	 1.03105451526194E+0002	 1.53897000000000E+0001
 1.53708000000000E+0001	 8.52400000000000E-0003	-1.93311000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65000000000000E-0001	 3.08700000000000E-0001	 1.03129501626603E+0002	 1.53933000000000E+0001
 1.53744000000000E+0001	 8.51446000000000E-0003	-1.93406000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.64900000000000E-0001	 3.08800000000000E-0001	 1.03153469854408E+0002	 1.53969000000000E+0001
 1.53780000000000E+0001	 8.49539000000000E-0003	-1.92929000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.65000000000000E-0001	 3.08500000000000E-0001	 1.03177589386360E+0002	 1.54005000000000E+0001
 1.53816000000000E+0001	 8.48395000000000E-0003	-1.92452000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.65000000000000E-0001	 3.08800000000000E-0001	 1.03201606065389E+0002	 1.54041000000000E+0001
 1.53853000000000E+0001	 8.46964000000000E-0003	-1.92166000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.65100000000000E-0001	 3.09000000000000E-0001	 1.03225707964746E+0002	 1.54078000000000E+0001
 1.53889000000000E+0001	 8.46583000000000E-0003	-1.91880000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65100000000000E-0001	 3.09000000000000E-0001	 1.03249727237214E+0002	 1.54114000000000E+0001
 1.53925000000000E+0001	 8.46869000000000E-0003	-1.92071000000000E-0003	 1.98700000000000E-0003	-9.20300000000000E-0005	 4.65100000000000E-0001	 3.08800000000000E-0001	 1.03273710867349E+0002	 1.54150000000000E+0001
 1.53961000000000E+0001	 8.48299000000000E-0003	-1.92548000000000E-0003	 1.98700000000000E-0003	-9.20300000000000E-0005	 4.65100000000000E-0001	 3.09000000000000E-0001	 1.03297962287571E+0002	 1.54186000000000E+0001
 1.53997000000000E+0001	 8.50016000000000E-0003	-1.92738000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.65100000000000E-0001	 3.08700000000000E-0001	 1.03321980489140E+0002	 1.54222000000000E+0001
 1.54033000000000E+0001	 8.53544000000000E-0003	-1.93597000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.65100000000000E-0001	 3.08700000000000E-0001	 1.03345965264672E+0002	 1.54258000000000E+0001
 1.54069000000000E+0001	 8.58027000000000E-0003	-1.94836000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.65100000000000E-0001	 3.09100000000000E-0001	 1.03369934540097E+0002	 1.54294000000000E+0001
 1.54105000000000E+0001	 8.63367000000000E-0003	-1.95982000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65100000000000E-0001	 3.08700000000000E-0001	 1.03393950893200E+0002	 1.54330000000000E+0001
 1.54142000000000E+0001	 8.68994000000000E-0003	-1.97412000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65100000000000E-0001	 3.08500000000000E-0001	 1.03418537132512E+0002	 1.54367000000000E+0001
 1.54178000000000E+0001	 8.75479000000000E-0003	-1.98938000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65200000000000E-0001	 3.08800000000000E-0001	 1.03442787998660E+0002	 1.54403000000000E+0001
 1.54214000000000E+0001	 8.81106000000000E-0003	-1.99796000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65200000000000E-0001	 3.08800000000000E-0001	 1.03466789359169E+0002	 1.54439000000000E+0001
 1.54250000000000E+0001	 8.87018000000000E-0003	-2.01513000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65100000000000E-0001	 3.08700000000000E-0001	 1.03490791073539E+0002	 1.54475000000000E+0001
 1.54286000000000E+0001	 8.93217000000000E-0003	-2.02848000000000E-0003	 1.98676000000000E-0003	-9.17916000000000E-0005	 4.65200000000000E-0001	 3.08600000000000E-0001	 1.03514792634259E+0002	 1.54511000000000E+0001
 1.54322000000000E+0001	 8.98939000000000E-0003	-2.04469000000000E-0003	 1.98676000000000E-0003	-9.15532000000000E-0005	 4.65300000000000E-0001	 3.08700000000000E-0001	 1.03538858863347E+0002	 1.54547000000000E+0001
 1.54358000000000E+0001	 9.04089000000000E-0003	-2.05614000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.65200000000000E-0001	 3.08500000000000E-0001	 1.03562861704490E+0002	 1.54583000000000E+0001
 1.54394000000000E+0001	 9.08762000000000E-0003	-2.06949000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65200000000000E-0001	 3.08600000000000E-0001	 1.03586846386901E+0002	 1.54619000000000E+0001
 1.54430000000000E+0001	 9.13244000000000E-0003	-2.08284000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65300000000000E-0001	 3.08600000000000E-0001	 1.03610798737455E+0002	 1.54655000000000E+0001
 1.54466000000000E+0001	 9.17441000000000E-0003	-2.08665000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65300000000000E-0001	 3.08500000000000E-0001	 1.03634799031720E+0002	 1.54691000000000E+0001
 1.54502000000000E+0001	 9.21065000000000E-0003	-2.09905000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.65300000000000E-0001	 3.08600000000000E-0001	 1.03658819188844E+0002	 1.54727000000000E+0001
 1.54538000000000E+0001	 9.23640000000000E-0003	-2.10477000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.65300000000000E-0001	 3.08800000000000E-0001	 1.03682802926070E+0002	 1.54763000000000E+0001
 1.54574000000000E+0001	 9.26691000000000E-0003	-2.11526000000000E-0003	 1.98700000000000E-0003	-9.15532000000000E-0005	 4.65300000000000E-0001	 3.08500000000000E-0001	 1.03706786747105E+0002	 1.54799000000000E+0001
 1.54610000000000E+0001	 9.28599000000000E-0003	-2.11431000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65300000000000E-0001	 3.08900000000000E-0001	 1.03730890229531E+0002	 1.54835000000000E+0001
 1.54646000000000E+0001	 9.28789000000000E-0003	-2.11717000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65300000000000E-0001	 3.08600000000000E-0001	 1.03754907248453E+0002	 1.54871000000000E+0001
 1.54682000000000E+0001	 9.27740000000000E-0003	-2.11431000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65300000000000E-0001	 3.08700000000000E-0001	 1.03778859263770E+0002	 1.54907000000000E+0001
 1.54718000000000E+0001	 9.25452000000000E-0003	-2.10859000000000E-0003	 1.98700000000000E-0003	-9.17916000000000E-0005	 4.65400000000000E-0001	 3.08400000000000E-0001	 1.03802828171364E+0002	 1.54943000000000E+0001
